File,Adult Toys,Air crash,Alcohol,Alcoholic Beverages,Barechested Male,Corpses,Drinking,Drug Paraphernalia,Drug Products,Drug Use,Drugs,Emaciated Bodies,Explicit Nudity,Explosions and blasts,Extremist,Female Swimwear Or Underwear,Gambling,Graphic Female Nudity,Graphic Male Nudity,Graphic Violence Or Gore,Hanging,Hate Symbols,Illustrated Explicit Nudity,Male Swimwear Or Underwear,Middle Finger,Nazi Party,Nudity,Partial Nudity,Physical Violence,Pills,Revealing Clothes,Rude Gestures,Self Injury,Sexual Activity,Sexual Situations,Smoking,Suggestive,Tobacco,Tobacco Products,Violence,Visually Disturbing,Weapon Violence,Weapons,White Supremacy
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_20.jpg,0.0016820000018924475,0.0005740000051446259,0.01486200001090765,0.01486200001090765,0.20843300223350525,0.0049589998088777065,0.0042130001820623875,0.0046720001846551895,0.016178999096155167,0.0024790000170469284,0.016178999096155167,0.02125599980354309,7.284138202667236,0.0,0.0014769999543204904,2.225600004196167,9.100000170292333e-05,0.11149600148200989,0.05630600079894066,0.022928999736905098,0.0007689999765716493,0.030256999656558037,0.13704800605773926,0.031199999153614044,0.07456699758768082,0.030256999656558037,7.284138202667236,3.6178998947143555,0.0220940001308918,0.0007060000207275152,0.9754660129547119,0.07456699758768082,0.024066999554634094,0.5454139709472656,0.011699999682605267,0.01359499990940094,3.6178998947143555,0.01359499990940094,0.004447000101208687,0.024066999554634094,0.02125599980354309,0.004494000226259232,0.0021510000806301832,0.012540999799966812
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_277.jpg,0.0016060000052675605,0.0002300000051036477,0.002940000034868717,0.002940000034868717,0.006500000134110451,0.00010800000018207356,0.0002010000025620684,0.0019239999819546938,0.0004729999927803874,0.0,0.0019239999819546938,0.008933999575674534,0.013447999954223633,0.0,0.0,0.04853300005197525,9.100000170292333e-05,0.0037960000336170197,0.0004140000091865659,0.0002099999983329326,0.00038499999209307134,0.0004600000102072954,0.011590000241994858,0.0030330000445246696,0.00017899999511428177,0.0004600000102072954,0.013447999954223633,0.0013000000035390258,0.0012809999752789736,0.0,0.11741899698972702,0.00017899999511428177,0.0001900000061141327,0.011404000222682953,0.0017330000409856439,0.0038240000139921904,0.11741899698972702,0.0038240000139921904,0.001825000043027103,0.0012809999752789736,0.008933999575674534,0.0003209999995306134,0.0,0.0003819999983534217
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_263.jpg,0.0007650000043213367,0.0002300000051036477,0.0021230001002550125,0.0021230001002550125,0.03726699948310852,0.00010800000018207356,0.00040099999750964344,0.001373999984934926,0.0007570000016130507,0.000826000003144145,0.001373999984934926,0.01786700077354908,0.036003001034259796,0.0014990000054240227,0.0001740000006975606,0.1945669949054718,9.100000170292333e-05,0.005931000225245953,0.0014489999739453197,0.00042100000428035855,0.00019200000679120421,0.000805000017862767,0.01597600057721138,0.35100001096725464,0.002056000055745244,0.000805000017862767,0.006378999911248684,0.0476670004427433,0.00031999999191612005,0.0,0.30612900853157043,0.002056000055745244,0.0,0.036003001034259796,0.007366999983787537,0.005098000168800354,0.35100001096725464,0.005816000048071146,0.005816000048071146,0.00042100000428035855,0.01786700077354908,0.00015999999595806003,0.0001539999939268455,0.000534999999217689
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_34.jpg,0.0009180000051856041,0.00034500000765547156,0.0019600000232458115,0.0019600000232458115,0.013867000117897987,0.0004309999931138009,0.0006019999855197966,0.0008249999955296516,0.00037799999699927866,0.000826000003144145,0.000826000003144145,0.010781999677419662,0.02411000058054924,0.0018729999428614974,0.0,0.004333000164479017,9.100000170292333e-05,0.0023719999007880688,0.0010349999647587538,0.0012619999470189214,0.00019200000679120421,0.00034500000765547156,0.00955399964004755,0.00953300017863512,0.0012519999872893095,0.00034500000765547156,0.00965499971061945,0.14560000598430634,0.0004799999878741801,0.00026500000967644155,0.0670970007777214,0.0012519999872893095,0.0001900000061141327,0.02411000058054924,0.022099999710917473,0.004248000215739012,0.14560000598430634,0.004248000215739012,0.0009120000177063048,0.0012619999470189214,0.010781999677419662,0.00015999999595806003,0.0,0.00015300000086426735
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_275.jpg,0.005888000130653381,0.00045900000259280205,0.002940000034868717,0.002940000034868717,0.023832999169826508,0.00021600000036414713,0.002005999907851219,0.00041199999395757914,0.0006619999767281115,0.0,0.0006619999767281115,0.005853000096976757,0.03448300063610077,0.0,0.0,1.1214669942855835,0.0,0.009964000433683395,0.004346999805420637,0.0002099999983329326,0.00019200000679120421,0.0024160000029951334,0.02897600084543228,0.013867000117897987,0.000893999997060746,0.0024160000029951334,0.03448300063610077,0.010400000028312206,0.0007999999797903001,0.0,0.47526898980140686,0.000893999997060746,0.0001900000061141327,0.029812000691890717,0.0,0.0008500000112690032,1.1214669942855835,0.0008500000112690032,0.0007980000227689743,0.0007999999797903001,0.005853000096976757,0.00015999999595806003,0.0001539999939268455,0.00022899999748915434
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_22.jpg,0.031275998800992966,0.0011480000102892518,0.08231200277805328,0.08231200277805328,0.08709999918937683,0.02145100012421608,0.017052000388503075,0.03559200093150139,0.004162999801337719,0.0011020000092685223,0.03559200093150139,0.16265399754047394,1.5463160276412964,0.0005619999719783664,8.70000003487803e-05,0.45066699385643005,0.0010890000266954303,0.006167999934405088,0.003519000019878149,0.01724899932742119,0.017500000074505806,0.010354000143706799,0.04009599983692169,0.044199999421834946,0.003754999954253435,0.010354000143706799,0.005516999866813421,0.007799999788403511,0.08501199632883072,0.00044100001105107367,0.41422900557518005,0.003754999954253435,0.004358999896794558,1.5463160276412964,0.0021669999696314335,0.010621000081300735,0.45066699385643005,0.012772000394761562,0.012772000394761562,0.11417300254106522,0.16265399754047394,0.056012000888586044,0.11417300254106522,0.0017590000061318278
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_36.jpg,0.0192709993571043,0.0012629999546334147,31.22026252746582,27.10369300842285,0.0541669987142086,0.01142599992454052,31.22026252746582,0.0021989999804645777,0.006717999931424856,0.0030300000216811895,0.006717999931424856,0.028341000899672508,0.12843400239944458,0.013299999758601189,0.0010430000256747007,0.06153300032019615,0.002633000025525689,0.0033209999091923237,0.016354000195860863,0.04480599984526634,0.0015379999531432986,0.013345000334084034,0.12843400239944458,0.012567000463604927,0.003487000009045005,0.013345000334084034,0.01362099964171648,0.013433000072836876,0.006883999798446894,0.001234999974258244,0.19034099578857422,0.003487000009045005,0.0009480000007897615,0.055063001811504364,0.020800000056624413,0.032287999987602234,0.19034099578857422,0.032287999987602234,0.005588000174611807,0.04480599984526634,0.028341000899672508,0.039159998297691345,0.027045000344514847,0.0016820000018924475
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_261.jpg,0.0058120000176131725,0.0037899999879300594,0.007185999769717455,0.007185999769717455,0.3960669934749603,0.0014009999576956034,0.0012039999710395932,0.005497000180184841,0.0013249999610707164,0.0002749999985098839,0.005497000180184841,0.10781999677419662,0.7803260087966919,0.000375000003259629,8.70000003487803e-05,91.76030731201172,0.0005450000171549618,0.03890499845147133,0.007658999878913164,0.003575999988242984,0.0065379999577999115,0.021398000419139862,0.10948199778795242,0.14083300530910492,0.0014309999532997608,0.021398000419139862,0.1446550041437149,0.31633299589157104,0.002561999950557947,0.00017600000137463212,92.6728744506836,0.0014309999532997608,0.007201000116765499,0.7803260087966919,0.031199999153614044,0.015293999575078487,92.6728744506836,0.015293999575078487,0.005245999898761511,0.007201000116765499,0.10781999677419662,0.002247000113129616,0.0010760000441223383,0.002828999888151884
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_249.jpg,0.00045900000259280205,0.0002300000051036477,0.0026130001060664654,0.0026130001060664654,0.03423300012946129,0.0004309999931138009,0.0006019999855197966,0.0009619999909773469,0.0011350000277161598,0.0,0.0011350000277161598,0.005237000063061714,0.020517999306321144,0.00018699999782256782,0.0,0.14820000529289246,0.00018200000340584666,0.0009490000084042549,0.0008280000183731318,0.0,0.00038499999209307134,0.003911999985575676,0.020517999306321144,0.0056329998187720776,0.00035799999022856355,0.003911999985575676,0.002930999966338277,0.0013000000035390258,0.00031999999191612005,0.0,0.10530500113964081,0.00035799999022856355,0.00037900000461377203,0.0032579998951405287,0.0,0.0008500000112690032,0.14820000529289246,0.0013680000556632876,0.0013680000556632876,0.0008019999950192869,0.005237000063061714,0.0008019999950192869,0.0006150000263005495,0.000994000001810491
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_103.jpg,0.003671000013127923,0.00011500000255182385,0.0037559999618679285,0.0037559999618679285,0.0004330000083427876,0.0005389999714680016,0.002406999934464693,0.00164899998344481,0.00037799999699927866,0.0002749999985098839,0.00164899998344481,0.013863000087440014,0.02280700020492077,0.001686000032350421,0.0,0.004333000164479017,9.100000170292333e-05,0.002609000075608492,0.0008280000183731318,0.01093900017440319,0.000577000027988106,0.0002300000051036477,0.012059999629855156,0.0008670000243000686,0.002592999953776598,0.0002300000051036477,0.006552000064402819,0.005200000014156103,0.0017610000213608146,8.800000068731606e-05,0.028189999982714653,0.002592999953776598,0.0001900000061141327,0.02280700020492077,0.0004330000083427876,0.015293999575078487,0.028189999982714653,0.015293999575078487,0.00786800030618906,0.01093900017440319,0.013863000087440014,0.0009629999985918403,0.0010760000441223383,7.599999662488699e-05
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_117.jpg,0.0013000000035390258,0.0,0.0037559999618679285,0.0037559999618679285,0.004767000209540129,0.0016169999726116657,0.0030090000946074724,0.001373999984934926,0.001041000010445714,0.004406999796628952,0.004406999796628952,0.04744099825620651,0.025373000651597977,0.0028099999763071537,0.0003480000013951212,0.007366999983787537,0.0,0.004033000208437443,0.0006210000137798488,0.0012619999470189214,0.0007689999765716493,0.0006900000153109431,0.025373000651597977,0.03943299874663353,0.0005360000068321824,0.0006900000153109431,0.007759000174701214,0.012133000418543816,0.00031999999191612005,0.0,2.656147003173828,0.0005360000068321824,0.0001900000061141327,0.011729000136256218,0.0,0.001699000014923513,2.656147003173828,0.001699000014923513,0.0009120000177063048,0.0012619999470189214,0.04744099825620651,0.00015999999595806003,0.00030700000934302807,0.00045900000259280205
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_301.jpg,0.039459001272916794,0.0002300000051036477,0.0064199999906122684,0.0035929998848587275,0.027732999995350838,0.00010800000018207356,0.0064199999906122684,0.00013699999544769526,0.002365000080317259,0.0002749999985098839,0.002365000080317259,0.024953000247478485,0.1148499995470047,0.00018699999782256782,8.70000003487803e-05,99.95623016357422,0.000999000039882958,0.004033000208437443,0.003312000073492527,0.0016830000095069408,0.00019200000679120421,0.002070999937132001,0.03304800018668175,0.06976699829101562,0.0009830000344663858,0.002070999937132001,0.009999999776482582,0.1512330025434494,0.0016009999671950936,0.0003530000103637576,12.117724418640137,0.0009830000344663858,0.0013269999762997031,0.1148499995470047,0.021232999861240387,0.005098000168800354,99.95623016357422,0.005098000168800354,0.0014819999923929572,0.0028890001121908426,0.024953000247478485,0.0028890001121908426,0.0027660001069307327,0.00015300000086426735
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_315.jpg,0.0020649998914450407,0.00045900000259280205,0.004573000129312277,0.004573000129312277,0.04636700078845024,0.000754999986384064,0.0030090000946074724,0.0005499999970197678,0.0007570000016130507,0.0002749999985098839,0.0007570000016130507,0.04713299870491028,0.29763200879096985,0.000375000003259629,0.0001740000006975606,99.89435577392578,0.0005450000171549618,0.03344900161027908,0.006417000200599432,0.002735000103712082,0.0017310000257566571,0.0025309999473392963,0.02725300006568432,0.15426699817180634,0.0007149999728426337,0.0025309999473392963,0.0351720005273819,0.06283300369977951,0.0006399999838322401,0.00017600000137463212,84.29576110839844,0.0007149999728426337,0.00037900000461377203,0.29763200879096985,0.011699999682605267,0.002974000060930848,99.89435577392578,0.002974000060930848,0.0009120000177063048,0.002735000103712082,0.04713299870491028,0.002247000113129616,0.0015369999455288053,0.0003819999983534217
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_329.jpg,0.01246500015258789,0.0032160000409930944,0.0060189999639987946,0.0019600000232458115,0.10053300112485886,0.0010779999429360032,0.0060189999639987946,0.00013699999544769526,0.009650999680161476,0.0016530000139027834,0.009650999680161476,1.394881010055542,0.20844799280166626,0.0024349999148398638,0.0008689999813213944,99.49652099609375,0.0018159999744966626,0.02680700086057186,0.006417000200599432,0.010518000461161137,0.004999999888241291,0.005752000026404858,0.10211999714374542,3.3791329860687256,0.0005360000068321824,0.005752000026404858,0.20844799280166626,0.42466700077056885,0.0032019999343901873,8.800000068731606e-05,71.51282501220703,0.0005360000068321824,0.007201000116765499,0.16616499423980713,0.039000000804662704,0.007646999787539244,99.49652099609375,0.007646999787539244,0.0006840000278316438,0.010518000461161137,1.394881010055542,0.0014440000522881746,0.0007680000271648169,0.000534999999217689
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_328.jpg,0.030665000900626183,0.0012629999546334147,0.015842000022530556,0.015842000022530556,0.05676700174808502,0.0004309999931138009,0.01183599978685379,0.01003200002014637,0.01532800029963255,0.006058999802917242,0.01532800029963255,0.05544999986886978,1.6082210540771484,0.0009369999752379954,0.0006949999951757491,95.59764099121094,0.00018200000340584666,0.010912000201642513,0.003932999912649393,0.009045000188052654,0.004038000013679266,0.0265749990940094,0.13798800110816956,0.1664000004529953,0.0022350000217556953,0.0265749990940094,0.050172001123428345,0.6266000270843506,0.01921200007200241,0.0007939999923110008,56.46170425415039,0.0022350000217556953,0.007201000116765499,1.6082210540771484,0.03033299930393696,0.016143999993801117,95.59764099121094,0.022693000733852386,0.022693000733852386,0.028567999601364136,0.05544999986886978,0.028567999601364136,0.025969000533223152,0.0006120000034570694
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_314.jpg,0.0014530000044032931,0.00045900000259280205,0.00636899983510375,0.00636899983510375,0.016032999381422997,0.0004309999931138009,0.0030090000946074724,0.00013699999544769526,0.003028000006452203,0.0005510000046342611,0.003028000006452203,0.023719999939203262,0.11159099638462067,0.0005619999719783664,0.0008689999813213944,99.53113555908203,0.0006350000039674342,0.01067500002682209,0.0010349999647587538,0.0016830000095069408,0.00038499999209307134,0.006558000110089779,0.05842199921607971,0.07540000230073929,0.00035799999022856355,0.006558000110089779,0.05362100154161453,0.22750000655651093,0.002400999888777733,0.00026500000967644155,8.516164779663086,0.00035799999022856355,0.00037900000461377203,0.11159099638462067,0.016466999426484108,0.0033990000374615192,99.53113555908203,0.0033990000374615192,0.0013680000556632876,0.002400999888777733,0.023719999939203262,0.0009629999985918403,0.0010760000441223383,0.0003060000017285347
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_300.jpg,0.011853000149130821,0.00034500000765547156,0.012036999687552452,0.011269000358879566,0.26649999618530273,0.01002500019967556,0.012036999687552452,0.0028860000893473625,0.012868000194430351,0.025338999927043915,0.025338999927043915,0.11367300152778625,0.709460973739624,0.0011239999439567327,0.001129999989643693,48.61913299560547,0.007716000080108643,0.008066000416874886,0.011591999791562557,0.019773000851273537,0.02788499929010868,0.06948699802160263,0.34645798802375793,0.5308330059051514,0.0728679969906807,0.06948699802160263,0.06517200171947479,1.2410670518875122,0.02001200057566166,0.0016759999562054873,59.555843353271484,0.0728679969906807,0.025203999131917953,0.709460973739624,0.15860000252723694,0.08709199726581573,59.555843353271484,0.08709199726581573,0.007298000156879425,0.025203999131917953,0.11367300152778625,0.008826999925076962,0.002305000089108944,0.014070999808609486
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_116.jpg,0.0003819999983534217,0.0,0.03021400049328804,0.03021400049328804,0.007366999983787537,0.0010779999429360032,0.002005999907851219,0.00329799996688962,0.0038789999671280384,0.0033050000201910734,0.0038789999671280384,0.012629999779164791,0.02365100011229515,0.001310999970883131,0.0006079999729990959,0.005200000014156103,0.00027200000477023423,0.0023719999007880688,0.00020700000459328294,0.0014720000326633453,0.0007689999765716493,0.0017259999876841903,0.02365100011229515,0.006066999863833189,0.0012519999872893095,0.0017259999876841903,0.010517000220716,0.019500000402331352,0.0022410000674426556,0.0006169999833218753,0.07361999899148941,0.0012519999872893095,0.0015160000184550881,0.0047240001149475574,0.0004330000083427876,0.014019999653100967,0.07361999899148941,0.014019999653100967,0.004219000227749348,0.0022410000674426556,0.012629999779164791,0.0003209999995306134,0.0001539999939268455,0.0015290000010281801
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_102.jpg,0.0014530000044032931,0.0,0.000653000024612993,0.000653000024612993,0.006066999863833189,0.00010800000018207356,0.00040099999750964344,0.00013699999544769526,9.500000305706635e-05,0.0,0.00013699999544769526,0.01694300025701523,0.004699000157415867,0.00018699999782256782,0.0,0.02296699956059456,9.100000170292333e-05,0.00023700000019744039,0.0,0.0,0.00019200000679120421,0.00011500000255182385,0.004699000157415867,0.0017330000409856439,8.900000102585182e-05,0.00011500000255182385,0.0005169999785721302,0.0004330000083427876,0.00031999999191612005,0.0,0.0097850002348423,8.900000102585182e-05,0.0001900000061141327,0.002280999906361103,0.0,0.0004250000056345016,0.02296699956059456,0.0004250000056345016,0.0001140000022132881,0.00048099999548867345,0.01694300025701523,0.00048099999548867345,0.00030700000934302807,0.0
/Users/timomiessen/Desktop/imagesdk/nonblackwomen1/NBW_248.jpg,0.00420599989593029,0.00045900000259280205,0.0021230001002550125,0.0021230001002550125,0.016032999381422997,0.00021600000036414713,0.0006019999855197966,0.0002749999985098839,0.0006619999767281115,0.0,0.0006619999767281115,0.0015399999683722854,0.013627000153064728,0.00018699999782256782,0.0,0.11006700247526169,9.100000170292333e-05,0.00047400000039488077,0.0004140000091865659,0.0,0.0,0.001841000048443675,0.013627000153064728,0.004333000164479017,0.000446999998530373,0.001841000048443675,0.0025859999004751444,0.005200000014156103,0.00031999999191612005,0.0,0.027723999693989754,0.000446999998530373,0.0,0.013357999734580517,0.0,0.0004250000056345016,0.11006700247526169,0.0005699999746866524,0.0005699999746866524,0.00031999999191612005,0.0015399999683722854,0.00015999999595806003,0.0,0.00022899999748915434
